pump_id,well_id,group,pump_size_model,expected_failure_interval_days,num_failures_3years,failure_dates,failure_modes,failure_causes,avg_flow_rate_m3_day,avg_discharge_pressure_MPa,avg_inlet_pressure_MPa,avg_motor_temperature_C,avg_vibration_mm_s,avg_motor_current_A,avg_power_consumption_kW,MTBF_days,MTTR_days,avg_days_between_failures,pump_efficiency_percent,uptime_percent,maintenance_cost_USD,operational_state,total_operating_days,study_start_date,study_end_date
722,722,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,193.33,26.67,9.75,67.45,2.55,40.7,11.49,1095.0,0.0,0.0,86.98,100.0,2797.69,Active,1095,2022-01-01,2024-12-31
723,723,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,185.54,20.64,8.61,64.11,2.4,34.64,15.98,1095.0,0.0,0.0,93.45,100.0,2017.31,Active,1095,2022-01-01,2024-12-31
724,724,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,119.15,23.35,9.45,70.08,2.92,49.84,10.27,1095.0,0.0,0.0,89.66,100.0,4952.72,Active,1095,2022-01-01,2024-12-31
725,725,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,146.98,31.09,14.75,67.21,2.41,46.57,13.38,1095.0,0.0,0.0,87.3,100.0,3516.76,Active,1095,2022-01-01,2024-12-31
726,726,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,194.56,28.86,12.79,67.15,3.87,31.52,13.01,1095.0,0.0,0.0,95.3,100.0,4375.72,Active,1095,2022-01-01,2024-12-31
727,727,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,190.89,38.84,8.51,66.04,2.05,36.59,13.37,1095.0,0.0,0.0,98.66,100.0,4539.66,Active,1095,2022-01-01,2024-12-31
728,728,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,163.45,30.65,11.14,64.37,3.65,39.03,13.01,1095.0,0.0,0.0,92.81,100.0,3345.1,Active,1095,2022-01-01,2024-12-31
729,729,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,173.68,29.52,8.98,73.92,2.91,44.69,11.67,1095.0,0.0,0.0,85.28,100.0,2301.59,Active,1095,2022-01-01,2024-12-31
730,730,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,169.0,26.69,13.56,70.48,3.41,39.85,17.15,1095.0,0.0,0.0,92.34,100.0,3350.8,Active,1095,2022-01-01,2024-12-31
731,731,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,153.44,36.65,11.21,70.75,3.75,34.33,16.07,1095.0,0.0,0.0,96.36,100.0,3070.81,Active,1095,2022-01-01,2024-12-31
732,732,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,177.49,22.59,11.63,67.6,3.37,42.67,16.11,1095.0,0.0,0.0,85.67,100.0,2889.32,Active,1095,2022-01-01,2024-12-31
733,733,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,195.73,26.36,9.76,70.16,3.52,34.5,8.77,1095.0,0.0,0.0,97.16,100.0,4929.51,Active,1095,2022-01-01,2024-12-31
734,734,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,102.37,21.6,11.34,74.14,3.44,31.76,16.46,1095.0,0.0,0.0,95.98,100.0,3832.84,Active,1095,2022-01-01,2024-12-31
735,735,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,162.65,35.9,15.75,67.01,3.15,38.9,14.68,1095.0,0.0,0.0,94.45,100.0,2053.5,Active,1095,2022-01-01,2024-12-31
736,736,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,194.34,21.97,10.12,67.43,3.69,40.1,15.48,1095.0,0.0,0.0,87.08,100.0,2757.24,Active,1095,2022-01-01,2024-12-31
737,737,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,116.47,27.03,10.12,65.25,3.42,37.36,13.55,1095.0,0.0,0.0,86.5,100.0,4415.05,Active,1095,2022-01-01,2024-12-31
738,738,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,194.75,27.12,10.0,69.24,3.0,49.78,12.62,1095.0,0.0,0.0,86.11,100.0,4932.11,Active,1095,2022-01-01,2024-12-31
739,739,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,120.8,26.75,14.48,70.44,3.53,38.82,15.16,1095.0,0.0,0.0,90.8,100.0,2633.79,Active,1095,2022-01-01,2024-12-31
740,740,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,159.02,33.91,10.75,70.41,3.77,39.44,11.83,1095.0,0.0,0.0,88.77,100.0,3812.62,Active,1095,2022-01-01,2024-12-31
741,741,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,132.47,27.92,11.25,68.41,2.46,46.44,10.96,1095.0,0.0,0.0,95.58,100.0,3539.65,Active,1095,2022-01-01,2024-12-31
742,742,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,116.27,37.09,13.49,67.8,3.66,38.38,9.94,1095.0,0.0,0.0,89.27,100.0,3515.49,Active,1095,2022-01-01,2024-12-31
743,743,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,180.9,24.91,12.92,66.65,3.27,47.26,8.8,1095.0,0.0,0.0,96.67,100.0,3479.09,Active,1095,2022-01-01,2024-12-31
744,744,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,165.39,38.45,8.45,60.44,2.36,49.73,15.15,1095.0,0.0,0.0,94.22,100.0,2141.12,Active,1095,2022-01-01,2024-12-31
745,745,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,191.25,25.32,11.7,68.24,3.9,49.97,10.35,1095.0,0.0,0.0,95.9,100.0,3134.09,Active,1095,2022-01-01,2024-12-31
746,746,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,176.42,30.79,9.03,67.9,2.79,33.61,16.42,1095.0,0.0,0.0,85.17,100.0,2936.38,Active,1095,2022-01-01,2024-12-31
747,747,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,140.72,24.65,12.28,62.98,3.02,33.15,14.71,1095.0,0.0,0.0,96.31,100.0,2331.18,Active,1095,2022-01-01,2024-12-31
748,748,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,189.66,32.83,14.16,62.12,3.67,30.16,10.13,1095.0,0.0,0.0,94.24,100.0,3125.74,Active,1095,2022-01-01,2024-12-31
749,749,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,194.91,35.54,10.28,72.66,2.86,46.57,16.23,1095.0,0.0,0.0,87.83,100.0,4103.42,Active,1095,2022-01-01,2024-12-31
750,750,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,199.95,25.26,12.61,70.45,2.33,32.97,12.56,1095.0,0.0,0.0,90.79,100.0,4142.65,Active,1095,2022-01-01,2024-12-31
751,751,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,197.22,20.29,12.81,68.44,2.27,33.02,15.93,1095.0,0.0,0.0,98.31,100.0,2849.05,Active,1095,2022-01-01,2024-12-31
752,752,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,135.5,21.45,13.39,72.38,2.61,49.8,8.76,1095.0,0.0,0.0,94.93,100.0,3344.68,Active,1095,2022-01-01,2024-12-31
753,753,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,181.32,39.09,15.41,73.64,3.02,37.2,12.65,1095.0,0.0,0.0,95.35,100.0,4651.99,Active,1095,2022-01-01,2024-12-31
754,754,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,131.58,31.88,13.16,65.95,2.16,37.47,14.89,1095.0,0.0,0.0,95.06,100.0,2480.59,Active,1095,2022-01-01,2024-12-31
755,755,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,180.43,37.99,12.99,60.08,2.37,31.99,11.63,1095.0,0.0,0.0,92.52,100.0,2130.19,Active,1095,2022-01-01,2024-12-31
756,756,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,116.93,36.64,12.57,68.76,2.42,31.48,12.65,1095.0,0.0,0.0,94.23,100.0,2285.14,Active,1095,2022-01-01,2024-12-31
757,757,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,155.68,38.58,11.02,66.96,2.18,42.18,10.88,1095.0,0.0,0.0,87.4,100.0,3633.59,Active,1095,2022-01-01,2024-12-31
758,758,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,114.19,26.09,14.58,63.28,2.49,42.85,10.76,1095.0,0.0,0.0,88.26,100.0,2762.53,Active,1095,2022-01-01,2024-12-31
759,759,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,161.04,38.78,13.37,61.12,2.92,47.82,8.94,1095.0,0.0,0.0,99.83,100.0,4847.21,Active,1095,2022-01-01,2024-12-31
760,760,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,196.39,23.11,9.82,63.39,2.04,42.08,14.71,1095.0,0.0,0.0,94.04,100.0,2213.97,Active,1095,2022-01-01,2024-12-31
761,761,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,118.67,26.92,10.78,67.04,2.67,32.15,9.46,1095.0,0.0,0.0,85.5,100.0,3410.75,Active,1095,2022-01-01,2024-12-31
762,762,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,111.57,38.93,13.87,69.56,3.29,46.53,9.07,1095.0,0.0,0.0,92.57,100.0,4091.27,Active,1095,2022-01-01,2024-12-31
763,763,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,188.17,36.77,12.66,63.73,3.32,44.2,8.11,1095.0,0.0,0.0,91.59,100.0,4529.79,Active,1095,2022-01-01,2024-12-31
764,764,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,182.47,28.04,8.82,60.92,2.1,37.6,11.37,1095.0,0.0,0.0,95.77,100.0,4228.46,Active,1095,2022-01-01,2024-12-31
765,765,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,115.66,39.06,11.24,65.06,2.03,33.07,12.21,1095.0,0.0,0.0,86.03,100.0,3532.22,Active,1095,2022-01-01,2024-12-31
766,766,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,176.72,33.2,11.57,63.37,3.45,44.16,9.53,1095.0,0.0,0.0,98.72,100.0,2193.22,Active,1095,2022-01-01,2024-12-31
767,767,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,124.19,27.97,8.15,71.59,2.34,30.88,14.54,1095.0,0.0,0.0,96.61,100.0,4441.49,Active,1095,2022-01-01,2024-12-31
768,768,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,124.38,23.05,14.87,67.01,2.81,38.99,17.72,1095.0,0.0,0.0,97.75,100.0,4119.11,Active,1095,2022-01-01,2024-12-31
769,769,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,193.87,34.45,9.52,66.63,2.14,37.79,15.42,1095.0,0.0,0.0,90.8,100.0,2990.88,Active,1095,2022-01-01,2024-12-31
770,770,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,142.71,24.67,15.96,74.35,3.69,43.77,10.95,1095.0,0.0,0.0,98.7,100.0,2826.67,Active,1095,2022-01-01,2024-12-31
771,771,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,193.64,20.37,11.5,60.32,2.97,40.02,11.22,1095.0,0.0,0.0,86.98,100.0,3129.16,Active,1095,2022-01-01,2024-12-31
772,772,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,141.63,36.66,15.9,64.77,3.06,40.23,17.54,1095.0,0.0,0.0,92.18,100.0,4097.32,Active,1095,2022-01-01,2024-12-31
773,773,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,137.34,38.04,15.34,73.96,2.54,38.01,16.7,1095.0,0.0,0.0,90.39,100.0,3800.76,Active,1095,2022-01-01,2024-12-31
774,774,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,174.46,20.95,9.75,70.59,3.57,39.11,14.98,1095.0,0.0,0.0,90.82,100.0,2479.74,Active,1095,2022-01-01,2024-12-31
775,775,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,142.5,22.82,12.11,68.81,2.95,36.51,15.22,1095.0,0.0,0.0,86.12,100.0,4743.32,Active,1095,2022-01-01,2024-12-31
776,776,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,196.24,29.25,11.3,63.85,2.02,35.5,9.09,1095.0,0.0,0.0,94.9,100.0,2957.22,Active,1095,2022-01-01,2024-12-31
777,777,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,142.69,31.04,9.85,71.15,3.06,46.18,15.81,1095.0,0.0,0.0,88.23,100.0,4146.91,Active,1095,2022-01-01,2024-12-31
778,778,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,191.16,30.04,15.73,74.12,3.73,40.0,9.41,1095.0,0.0,0.0,88.27,100.0,3943.01,Active,1095,2022-01-01,2024-12-31
779,779,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,148.07,29.98,9.72,64.08,2.34,44.37,15.7,1095.0,0.0,0.0,91.93,100.0,4142.26,Active,1095,2022-01-01,2024-12-31
780,780,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,126.06,23.26,10.69,68.32,3.15,32.62,12.58,1095.0,0.0,0.0,89.02,100.0,4526.07,Active,1095,2022-01-01,2024-12-31
781,781,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,183.87,28.57,13.81,67.65,3.24,37.91,15.68,1095.0,0.0,0.0,91.38,100.0,3372.38,Active,1095,2022-01-01,2024-12-31
782,782,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,168.4,25.31,13.5,71.89,2.61,30.72,17.33,1095.0,0.0,0.0,90.18,100.0,2319.45,Active,1095,2022-01-01,2024-12-31
783,783,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,177.96,31.5,15.88,63.71,2.16,31.4,14.4,1095.0,0.0,0.0,99.09,100.0,2005.8,Active,1095,2022-01-01,2024-12-31
784,784,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,197.09,38.95,15.08,63.22,3.27,45.22,17.86,1095.0,0.0,0.0,87.71,100.0,4298.08,Active,1095,2022-01-01,2024-12-31
785,785,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,127.14,23.7,13.45,68.0,3.03,35.14,8.35,1095.0,0.0,0.0,91.15,100.0,2319.68,Active,1095,2022-01-01,2024-12-31
786,786,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,139.28,33.91,15.5,68.14,3.54,31.78,10.11,1095.0,0.0,0.0,92.53,100.0,2060.04,Active,1095,2022-01-01,2024-12-31
787,787,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,176.3,31.69,8.3,67.32,3.42,47.38,17.34,1095.0,0.0,0.0,89.91,100.0,2407.5,Active,1095,2022-01-01,2024-12-31
788,788,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,178.49,24.0,9.05,70.14,3.12,45.79,15.39,1095.0,0.0,0.0,94.38,100.0,4959.15,Active,1095,2022-01-01,2024-12-31
789,789,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,125.96,33.23,8.26,61.25,2.59,47.56,15.65,1095.0,0.0,0.0,85.33,100.0,3505.14,Active,1095,2022-01-01,2024-12-31
790,790,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,135.3,32.73,14.01,70.18,2.4,39.88,15.92,1095.0,0.0,0.0,92.14,100.0,3609.87,Active,1095,2022-01-01,2024-12-31
791,791,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,166.13,28.19,15.16,62.44,3.99,32.38,8.15,1095.0,0.0,0.0,98.35,100.0,2734.86,Active,1095,2022-01-01,2024-12-31
792,792,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,111.83,39.93,14.3,66.13,3.65,43.61,15.9,1095.0,0.0,0.0,97.23,100.0,2254.19,Active,1095,2022-01-01,2024-12-31
793,793,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,159.11,30.08,13.17,74.59,2.11,41.48,16.63,1095.0,0.0,0.0,92.22,100.0,2235.58,Active,1095,2022-01-01,2024-12-31
794,794,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,133.21,23.1,14.79,67.82,3.87,46.12,14.93,1095.0,0.0,0.0,85.08,100.0,3283.47,Active,1095,2022-01-01,2024-12-31
795,795,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,191.08,23.49,10.29,67.75,2.53,34.2,13.99,1095.0,0.0,0.0,86.33,100.0,2174.5,Active,1095,2022-01-01,2024-12-31
796,796,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,177.86,34.69,12.6,72.33,3.13,49.29,10.17,1095.0,0.0,0.0,95.71,100.0,3109.83,Active,1095,2022-01-01,2024-12-31
797,797,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,180.39,23.68,10.37,70.76,2.17,46.24,15.19,1095.0,0.0,0.0,95.94,100.0,2300.72,Active,1095,2022-01-01,2024-12-31
798,798,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,157.33,24.4,14.9,71.14,2.83,39.47,12.11,1095.0,0.0,0.0,98.95,100.0,3030.59,Active,1095,2022-01-01,2024-12-31
799,799,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,184.5,20.0,9.35,60.46,2.66,48.16,8.97,1095.0,0.0,0.0,94.1,100.0,3354.49,Active,1095,2022-01-01,2024-12-31
800,800,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,126.4,38.96,10.94,73.62,2.61,40.86,8.2,1095.0,0.0,0.0,92.83,100.0,3910.83,Active,1095,2022-01-01,2024-12-31
801,801,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,109.19,28.9,16.0,72.53,3.79,46.46,9.03,1095.0,0.0,0.0,88.41,100.0,2009.36,Active,1095,2022-01-01,2024-12-31
802,802,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,138.61,35.74,12.96,61.24,3.65,43.54,9.99,1095.0,0.0,0.0,86.2,100.0,4511.07,Active,1095,2022-01-01,2024-12-31
803,803,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,128.94,25.07,10.65,64.05,3.02,38.8,13.12,1095.0,0.0,0.0,95.09,100.0,3161.39,Active,1095,2022-01-01,2024-12-31
804,804,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,116.62,26.99,13.93,71.35,3.33,34.68,13.88,1095.0,0.0,0.0,93.56,100.0,3452.8,Active,1095,2022-01-01,2024-12-31
805,805,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,100.02,27.25,13.9,69.0,2.36,36.07,11.37,1095.0,0.0,0.0,93.52,100.0,4494.79,Active,1095,2022-01-01,2024-12-31
806,806,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,106.04,28.87,9.49,67.28,3.66,49.01,14.34,1095.0,0.0,0.0,90.31,100.0,3809.98,Active,1095,2022-01-01,2024-12-31
807,807,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,190.98,37.41,12.47,64.87,2.59,30.67,16.16,1095.0,0.0,0.0,91.76,100.0,2975.4,Active,1095,2022-01-01,2024-12-31
808,808,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,148.51,38.12,14.68,62.21,3.42,38.71,10.5,1095.0,0.0,0.0,95.3,100.0,4227.98,Active,1095,2022-01-01,2024-12-31
809,809,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,117.62,32.15,11.81,72.99,2.06,42.88,15.63,1095.0,0.0,0.0,96.39,100.0,4658.22,Active,1095,2022-01-01,2024-12-31
810,810,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,192.78,26.65,12.03,60.21,2.01,34.8,9.01,1095.0,0.0,0.0,88.9,100.0,2531.13,Active,1095,2022-01-01,2024-12-31
811,811,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,190.93,20.16,13.89,62.28,3.82,47.86,14.54,1095.0,0.0,0.0,95.08,100.0,2016.02,Active,1095,2022-01-01,2024-12-31
812,812,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,197.56,32.33,15.49,74.39,2.42,36.22,15.7,1095.0,0.0,0.0,98.0,100.0,3557.68,Active,1095,2022-01-01,2024-12-31
813,813,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,114.08,24.5,12.47,71.46,3.24,34.64,8.01,1095.0,0.0,0.0,96.36,100.0,4955.62,Active,1095,2022-01-01,2024-12-31
814,814,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,146.02,38.08,11.28,67.87,2.95,38.95,15.75,1095.0,0.0,0.0,92.9,100.0,2950.15,Active,1095,2022-01-01,2024-12-31
815,815,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,172.78,22.43,12.87,70.54,2.91,34.87,16.77,1095.0,0.0,0.0,96.14,100.0,4699.57,Active,1095,2022-01-01,2024-12-31
816,816,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,193.63,36.15,13.08,64.56,3.97,35.48,10.03,1095.0,0.0,0.0,91.63,100.0,2170.52,Active,1095,2022-01-01,2024-12-31
817,817,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,190.88,20.42,10.78,70.78,3.53,38.32,8.17,1095.0,0.0,0.0,94.27,100.0,2189.28,Active,1095,2022-01-01,2024-12-31
818,818,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,122.7,24.43,9.29,65.58,3.69,46.56,11.83,1095.0,0.0,0.0,93.84,100.0,4162.45,Active,1095,2022-01-01,2024-12-31
819,819,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,126.88,30.64,12.85,67.33,2.82,34.23,12.83,1095.0,0.0,0.0,90.12,100.0,3624.79,Active,1095,2022-01-01,2024-12-31
820,820,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,131.96,23.35,10.1,60.54,3.41,39.84,8.94,1095.0,0.0,0.0,87.58,100.0,2307.6,Active,1095,2022-01-01,2024-12-31
821,821,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,191.59,39.16,8.08,74.86,3.37,42.87,8.15,1095.0,0.0,0.0,97.92,100.0,2436.47,Active,1095,2022-01-01,2024-12-31
822,822,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,184.68,32.01,13.45,74.9,2.46,42.48,12.6,1095.0,0.0,0.0,85.59,100.0,2043.41,Active,1095,2022-01-01,2024-12-31
823,823,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,182.74,33.57,8.52,64.61,2.58,48.3,16.68,1095.0,0.0,0.0,90.55,100.0,2213.47,Active,1095,2022-01-01,2024-12-31
824,824,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,151.93,37.16,11.13,73.33,2.48,35.6,8.53,1095.0,0.0,0.0,96.93,100.0,3251.17,Active,1095,2022-01-01,2024-12-31
825,825,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,123.18,38.03,14.67,68.3,3.23,39.49,11.92,1095.0,0.0,0.0,98.73,100.0,2376.84,Active,1095,2022-01-01,2024-12-31
826,826,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,134.46,29.96,11.66,67.78,2.28,40.26,10.42,1095.0,0.0,0.0,87.76,100.0,2194.5,Active,1095,2022-01-01,2024-12-31
827,827,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,168.96,29.39,11.52,66.69,2.82,40.77,10.5,1095.0,0.0,0.0,98.37,100.0,2999.26,Active,1095,2022-01-01,2024-12-31
828,828,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,184.91,37.49,9.36,62.04,3.26,36.02,8.19,1095.0,0.0,0.0,98.33,100.0,2680.7,Active,1095,2022-01-01,2024-12-31
829,829,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,174.36,39.72,13.34,63.67,3.43,41.96,10.12,1095.0,0.0,0.0,97.77,100.0,3282.21,Active,1095,2022-01-01,2024-12-31
830,830,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,172.29,32.89,13.83,67.17,3.01,47.02,14.81,1095.0,0.0,0.0,98.46,100.0,4672.48,Active,1095,2022-01-01,2024-12-31
831,831,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,178.41,32.45,10.52,68.13,2.18,43.58,15.25,1095.0,0.0,0.0,99.48,100.0,2781.19,Active,1095,2022-01-01,2024-12-31
832,832,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,163.1,29.46,13.38,69.11,2.83,37.59,11.83,1095.0,0.0,0.0,93.84,100.0,3943.01,Active,1095,2022-01-01,2024-12-31
833,833,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,179.96,31.61,14.18,64.99,3.66,35.49,13.46,1095.0,0.0,0.0,88.21,100.0,3426.58,Active,1095,2022-01-01,2024-12-31
834,834,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,126.67,39.34,9.28,71.81,3.97,30.4,14.99,1095.0,0.0,0.0,88.79,100.0,2121.46,Active,1095,2022-01-01,2024-12-31
835,835,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,192.24,33.33,9.89,73.42,2.37,34.26,10.71,1095.0,0.0,0.0,89.56,100.0,3543.44,Active,1095,2022-01-01,2024-12-31
836,836,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,194.23,36.46,8.34,67.07,2.8,36.2,12.51,1095.0,0.0,0.0,90.76,100.0,3297.0,Active,1095,2022-01-01,2024-12-31
837,837,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,171.9,29.94,8.33,68.76,2.1,42.07,16.0,1095.0,0.0,0.0,93.77,100.0,4991.07,Active,1095,2022-01-01,2024-12-31
838,838,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,192.55,36.58,8.87,61.62,2.86,31.97,14.19,1095.0,0.0,0.0,87.16,100.0,3567.12,Active,1095,2022-01-01,2024-12-31
839,839,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,188.31,31.54,10.83,72.31,3.57,40.88,9.54,1095.0,0.0,0.0,88.76,100.0,4215.45,Active,1095,2022-01-01,2024-12-31
840,840,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,182.06,22.56,15.98,63.88,3.45,48.16,10.36,1095.0,0.0,0.0,98.62,100.0,2928.44,Active,1095,2022-01-01,2024-12-31
841,841,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,128.13,39.07,8.43,70.64,3.06,39.56,10.23,1095.0,0.0,0.0,95.58,100.0,2572.43,Active,1095,2022-01-01,2024-12-31
842,842,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,180.05,25.08,11.38,71.8,3.95,31.19,16.12,1095.0,0.0,0.0,89.51,100.0,3652.23,Active,1095,2022-01-01,2024-12-31
843,843,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,171.21,31.6,8.71,70.41,2.33,45.73,10.5,1095.0,0.0,0.0,91.26,100.0,3051.41,Active,1095,2022-01-01,2024-12-31
844,844,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,140.24,34.79,15.75,66.83,3.66,49.5,16.73,1095.0,0.0,0.0,88.41,100.0,2024.1,Active,1095,2022-01-01,2024-12-31
845,845,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,148.76,31.57,13.51,61.6,3.64,38.71,8.72,1095.0,0.0,0.0,96.79,100.0,3130.85,Active,1095,2022-01-01,2024-12-31
846,846,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,115.67,34.83,12.8,60.86,3.55,37.66,11.3,1095.0,0.0,0.0,91.72,100.0,3038.53,Active,1095,2022-01-01,2024-12-31
847,847,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,180.81,22.49,15.76,68.32,2.37,32.62,13.92,1095.0,0.0,0.0,94.49,100.0,2159.08,Active,1095,2022-01-01,2024-12-31
